year,raceName,driverFullname,constructorName,position,stop,milliseconds
2020,Austrian Grand Prix,Carlos Sainz,McLaren,5,1.0,23827.0
2020,Austrian Grand Prix,Carlos Sainz,McLaren,5,2.0,21805.0
2020,Austrian Grand Prix,Carlos Sainz,McLaren,5,3.0,20064.0
2020,Austrian Grand Prix,Lando Norris,McLaren,3,3.0,18163.0
2020,Styrian Grand Prix,Charles Leclerc,Ferrari,\N,1.0,39715.0
2020,Hungarian Grand Prix,Max Verstappen,Red Bull,2,1.0,21529.0
2020,Hungarian Grand Prix,Max Verstappen,Red Bull,2,2.0,21268.0
2020,Styrian Grand Prix,Max Verstappen,Red Bull,3,1.0,20937.0
2020,Styrian Grand Prix,Max Verstappen,Red Bull,3,2.0,21091.0
2020,Styrian Grand Prix,Lando Norris,McLaren,5,1.0,22406.0
2020,Styrian Grand Prix,Carlos Sainz,McLaren,9,2.0,21873.0
2020,Styrian Grand Prix,Alexander Albon,Red Bull,4,1.0,21505.0
2020,Styrian Grand Prix,Carlos Sainz,McLaren,9,1.0,25983.0
2020,Italian Grand Prix,Alexander Albon,Red Bull,15,1.0,29661.0
2020,Italian Grand Prix,Alexander Albon,Red Bull,15,2.0,1528247.0
2020,Italian Grand Prix,Max Verstappen,Red Bull,\N,1.0,26149.0
2020,Italian Grand Prix,Max Verstappen,Red Bull,\N,2.0,1522796.0
2020,Italian Grand Prix,Carlos Sainz,McLaren,2,1.0,24398.0
2020,Italian Grand Prix,Carlos Sainz,McLaren,2,2.0,1522369.0
2020,Italian Grand Prix,Lando Norris,McLaren,4,1.0,24612.0
2020,Italian Grand Prix,Lando Norris,McLaren,4,2.0,1522009.0
2020,Italian Grand Prix,Charles Leclerc,Ferrari,\N,1.0,24344.0
2020,Tuscan Grand Prix,Lando Norris,McLaren,6,1.0,17845.0
2020,Tuscan Grand Prix,Lando Norris,McLaren,6,2.0,1445614.0
2020,Tuscan Grand Prix,Lando Norris,McLaren,6,3.0,24137.0
2020,Tuscan Grand Prix,Lando Norris,McLaren,6,4.0,24820.0
2020,Tuscan Grand Prix,Lando Norris,McLaren,6,5.0,1292871.0
2020,Tuscan Grand Prix,Charles Leclerc,Ferrari,8,2.0,1436871.0
2020,Tuscan Grand Prix,Alexander Albon,Red Bull,3,2.0,1438719.0
2020,Tuscan Grand Prix,Alexander Albon,Red Bull,3,3.0,22387.0
2020,Tuscan Grand Prix,Alexander Albon,Red Bull,3,4.0,22822.0
2020,Tuscan Grand Prix,Alexander Albon,Red Bull,3,5.0,1302435.0
2020,Tuscan Grand Prix,Alexander Albon,Red Bull,3,1.0,17591.0
2020,Spanish Grand Prix,Max Verstappen,Red Bull,2,1.0,21532.0
2020,Spanish Grand Prix,Max Verstappen,Red Bull,2,2.0,21601.0
2020,Spanish Grand Prix,Carlos Sainz,McLaren,6,1.0,22078.0
2020,Spanish Grand Prix,Carlos Sainz,McLaren,6,2.0,22166.0
2020,Spanish Grand Prix,Sebastian Vettel,Ferrari,7,1.0,21820.0
2020,Spanish Grand Prix,Alexander Albon,Red Bull,8,1.0,21663.0
2020,Spanish Grand Prix,Alexander Albon,Red Bull,8,2.0,21804.0
2020,70th Anniversary Grand Prix,Sebastian Vettel,Ferrari,12,2.0,28352.0
2020,70th Anniversary Grand Prix,Sebastian Vettel,Ferrari,12,1.0,28167.0
2020,70th Anniversary Grand Prix,Carlos Sainz,McLaren,13,1.0,35864.0
2020,70th Anniversary Grand Prix,Carlos Sainz,McLaren,13,2.0,28772.0
2020,Spanish Grand Prix,Lando Norris,McLaren,10,1.0,22099.0
2020,Belgian Grand Prix,Max Verstappen,Red Bull,3,1.0,23314.0
2020,Belgian Grand Prix,Alexander Albon,Red Bull,6,1.0,22738.0
2020,Belgian Grand Prix,Lando Norris,McLaren,7,1.0,23046.0
2020,Belgian Grand Prix,Sebastian Vettel,Ferrari,13,1.0,22982.0
2020,Belgian Grand Prix,Charles Leclerc,Ferrari,14,1.0,30678.0
2020,Belgian Grand Prix,Charles Leclerc,Ferrari,14,2.0,25100.0
2020,Spanish Grand Prix,Lando Norris,McLaren,10,2.0,21761.0
2020,Spanish Grand Prix,Charles Leclerc,Ferrari,\N,1.0,22274.0
2021,Turkish Grand Prix,Max Verstappen,Red Bull,2,1.0,22442.0
2021,Turkish Grand Prix,Sergio Pérez,Red Bull,3,1.0,22463.0
2021,Turkish Grand Prix,Charles Leclerc,Ferrari,4,1.0,23646.0
2021,Turkish Grand Prix,Lando Norris,McLaren,7,1.0,23239.0
2021,Turkish Grand Prix,Carlos Sainz,Ferrari,8,1.0,28353.0
2021,Russian Grand Prix,Charles Leclerc,Ferrari,15,2.0,32648.0
2021,Russian Grand Prix,Charles Leclerc,Ferrari,15,1.0,31849.0
2021,Russian Grand Prix,Lando Norris,McLaren,7,2.0,32670.0
2021,Russian Grand Prix,Carlos Sainz,Ferrari,3,2.0,30677.0
2021,Russian Grand Prix,Carlos Sainz,Ferrari,3,1.0,30715.0
2021,Russian Grand Prix,Daniel Ricciardo,McLaren,4,1.0,33617.0
2021,Russian Grand Prix,Max Verstappen,Red Bull,2,2.0,31017.0
2021,Russian Grand Prix,Daniel Ricciardo,McLaren,4,2.0,31016.0
2021,Russian Grand Prix,Lando Norris,McLaren,7,1.0,29824.0
2021,Russian Grand Prix,Sergio Pérez,Red Bull,9,1.0,36026.0
2021,Russian Grand Prix,Sergio Pérez,Red Bull,9,2.0,32313.0
2021,Turkish Grand Prix,Daniel Ricciardo,McLaren,13,1.0,23028.0
2021,Russian Grand Prix,Max Verstappen,Red Bull,2,1.0,29578.0
2021,Mexico City Grand Prix,Max Verstappen,Red Bull,1,1.0,21908.0
2021,Mexico City Grand Prix,Sergio Pérez,Red Bull,3,1.0,22114.0
2021,United States Grand Prix,Max Verstappen,Red Bull,1,1.0,23727.0
2021,United States Grand Prix,Max Verstappen,Red Bull,1,2.0,24052.0
2021,United States Grand Prix,Sergio Pérez,Red Bull,3,1.0,25018.0
2021,United States Grand Prix,Sergio Pérez,Red Bull,3,2.0,23604.0
2021,United States Grand Prix,Charles Leclerc,Ferrari,4,1.0,24011.0
2021,United States Grand Prix,Charles Leclerc,Ferrari,4,2.0,23805.0
2021,United States Grand Prix,Daniel Ricciardo,McLaren,5,1.0,24176.0
2021,United States Grand Prix,Daniel Ricciardo,McLaren,5,2.0,24036.0
2021,United States Grand Prix,Carlos Sainz,Ferrari,7,1.0,23414.0
2021,United States Grand Prix,Carlos Sainz,Ferrari,7,2.0,26866.0
2021,United States Grand Prix,Lando Norris,McLaren,8,1.0,24385.0
2021,United States Grand Prix,Lando Norris,McLaren,8,2.0,25548.0
2021,Hungarian Grand Prix,Lando Norris,McLaren,\N,1.0,38267.0
2021,Hungarian Grand Prix,Max Verstappen,Red Bull,9,2.0,1456349.0
2021,Hungarian Grand Prix,Max Verstappen,Red Bull,9,3.0,35245.0
2021,Hungarian Grand Prix,Max Verstappen,Red Bull,9,4.0,21047.0
2021,Hungarian Grand Prix,Max Verstappen,Red Bull,9,5.0,20848.0
2021,Hungarian Grand Prix,Daniel Ricciardo,McLaren,11,1.0,1457127.0
2021,Hungarian Grand Prix,Daniel Ricciardo,McLaren,11,2.0,34492.0
2021,Hungarian Grand Prix,Daniel Ricciardo,McLaren,11,3.0,21623.0
2021,Dutch Grand Prix,Max Verstappen,Red Bull,1,1.0,19142.0
2021,Dutch Grand Prix,Max Verstappen,Red Bull,1,2.0,18578.0
2021,Italian Grand Prix,Lando Norris,McLaren,2,1.0,24168.0
2021,Italian Grand Prix,Charles Leclerc,Ferrari,4,1.0,24557.0
2021,Italian Grand Prix,Sergio Pérez,Red Bull,5,1.0,23906.0
2021,Italian Grand Prix,Carlos Sainz,Ferrari,6,1.0,24283.0
2021,Italian Grand Prix,Daniel Ricciardo,McLaren,1,1.0,23812.0
2021,Italian Grand Prix,Max Verstappen,Red Bull,\N,1.0,32456.0
2021,Dutch Grand Prix,Charles Leclerc,Ferrari,5,1.0,19490.0
2021,Dutch Grand Prix,Carlos Sainz,Ferrari,7,1.0,20327.0
2021,Dutch Grand Prix,Sergio Pérez,Red Bull,8,1.0,19287.0
2021,Dutch Grand Prix,Sergio Pérez,Red Bull,8,2.0,18555.0
2021,Dutch Grand Prix,Lando Norris,McLaren,10,1.0,20443.0
2021,Dutch Grand Prix,Daniel Ricciardo,McLaren,11,1.0,19449.0
2021,Mexico City Grand Prix,Charles Leclerc,Ferrari,5,1.0,22085.0
2021,Saudi Arabian Grand Prix,Lando Norris,McLaren,10,3.0,1116576.0
2021,Saudi Arabian Grand Prix,Max Verstappen,Red Bull,2,2.0,1087591.0
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,McLaren,5,1.0,997029.0
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,McLaren,5,2.0,1087296.0
2021,Saudi Arabian Grand Prix,Max Verstappen,Red Bull,2,1.0,996375.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,Ferrari,7,1.0,20531.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,Ferrari,7,3.0,1095192.0
2021,Saudi Arabian Grand Prix,Carlos Sainz,Ferrari,8,1.0,1004618.0
2021,Saudi Arabian Grand Prix,Carlos Sainz,Ferrari,8,2.0,1097194.0
2021,Saudi Arabian Grand Prix,Lando Norris,McLaren,10,1.0,20973.0
2021,Saudi Arabian Grand Prix,Lando Norris,McLaren,10,2.0,1017303.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,Ferrari,7,2.0,999485.0
2021,Qatar Grand Prix,Sergio Pérez,Red Bull,4,2.0,25420.0
2021,Qatar Grand Prix,Carlos Sainz,Ferrari,7,1.0,25639.0
2021,Qatar Grand Prix,Charles Leclerc,Ferrari,8,1.0,25799.0
2021,Qatar Grand Prix,Lando Norris,McLaren,9,1.0,25319.0
2021,Qatar Grand Prix,Lando Norris,McLaren,9,2.0,26552.0
2021,Qatar Grand Prix,Daniel Ricciardo,McLaren,12,1.0,25562.0
2021,Qatar Grand Prix,Sergio Pérez,Red Bull,4,1.0,25419.0
2021,Abu Dhabi Grand Prix,Lando Norris,McLaren,7,1.0,21380.0
2021,Abu Dhabi Grand Prix,Lando Norris,McLaren,7,2.0,22173.0
2021,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,10,1.0,22461.0
2021,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,10,2.0,21173.0
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,McLaren,12,1.0,21449.0
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,McLaren,12,2.0,22056.0
2021,Abu Dhabi Grand Prix,Sergio Pérez,Red Bull,15,1.0,21471.0
2021,Abu Dhabi Grand Prix,Sergio Pérez,Red Bull,15,2.0,21413.0
2021,Abu Dhabi Grand Prix,Sergio Pérez,Red Bull,15,3.0,21385.0
2021,Hungarian Grand Prix,Max Verstappen,Red Bull,9,1.0,22569.0
2021,Saudi Arabian Grand Prix,Sergio Pérez,Red Bull,\N,1.0,20710.0
2021,Saudi Arabian Grand Prix,Sergio Pérez,Red Bull,\N,2.0,1002619.0
2021,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,1,1.0,21152.0
2021,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,1,2.0,21871.0
2021,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,1,3.0,21453.0
2021,Abu Dhabi Grand Prix,Carlos Sainz,Ferrari,3,1.0,22213.0
2021,Mexico City Grand Prix,Carlos Sainz,Ferrari,6,1.0,22031.0
2021,Qatar Grand Prix,Max Verstappen,Red Bull,2,2.0,25175.0
2021,São Paulo Grand Prix,Max Verstappen,Red Bull,2,4.0,22766.0
2021,São Paulo Grand Prix,Sergio Pérez,Red Bull,4,1.0,18308.0
2021,São Paulo Grand Prix,Sergio Pérez,Red Bull,4,2.0,18136.0
2021,São Paulo Grand Prix,Sergio Pérez,Red Bull,4,3.0,23165.0
2021,São Paulo Grand Prix,Sergio Pérez,Red Bull,4,4.0,22656.0
2021,São Paulo Grand Prix,Sergio Pérez,Red Bull,4,5.0,22916.0
2021,São Paulo Grand Prix,Max Verstappen,Red Bull,2,3.0,22722.0
2021,São Paulo Grand Prix,Charles Leclerc,Ferrari,5,1.0,17943.0
2021,São Paulo Grand Prix,Charles Leclerc,Ferrari,5,3.0,22667.0
2021,São Paulo Grand Prix,Charles Leclerc,Ferrari,5,4.0,23064.0
2021,São Paulo Grand Prix,Carlos Sainz,Ferrari,6,1.0,18460.0
2021,São Paulo Grand Prix,Carlos Sainz,Ferrari,6,2.0,18373.0
2021,São Paulo Grand Prix,Carlos Sainz,Ferrari,6,3.0,23321.0
2021,São Paulo Grand Prix,Carlos Sainz,Ferrari,6,4.0,22745.0
2021,São Paulo Grand Prix,Charles Leclerc,Ferrari,5,2.0,17771.0
2021,São Paulo Grand Prix,Max Verstappen,Red Bull,2,2.0,17807.0
2021,São Paulo Grand Prix,Max Verstappen,Red Bull,2,1.0,17916.0
2021,Mexico City Grand Prix,Lando Norris,McLaren,10,1.0,22534.0
2021,Mexico City Grand Prix,Daniel Ricciardo,McLaren,12,1.0,38128.0
2021,Mexico City Grand Prix,Daniel Ricciardo,McLaren,12,2.0,22813.0
2021,Qatar Grand Prix,Max Verstappen,Red Bull,2,3.0,25465.0
2021,São Paulo Grand Prix,Daniel Ricciardo,McLaren,\N,1.0,19732.0
2021,São Paulo Grand Prix,Daniel Ricciardo,McLaren,\N,2.0,18347.0
2021,São Paulo Grand Prix,Daniel Ricciardo,McLaren,\N,3.0,22839.0
2021,Qatar Grand Prix,Max Verstappen,Red Bull,2,1.0,25300.0
2021,São Paulo Grand Prix,Lando Norris,McLaren,10,1.0,27313.0
2021,São Paulo Grand Prix,Lando Norris,McLaren,10,2.0,17719.0
2021,São Paulo Grand Prix,Lando Norris,McLaren,10,3.0,17673.0
2021,São Paulo Grand Prix,Lando Norris,McLaren,10,4.0,19176.0
2021,São Paulo Grand Prix,Lando Norris,McLaren,10,5.0,24211.0
2021,British Grand Prix,Daniel Ricciardo,McLaren,5,1.0,2051281.0
2021,Portuguese Grand Prix,Carlos Sainz,Ferrari,11,3.0,25892.0
2021,Portuguese Grand Prix,Carlos Sainz,Ferrari,11,2.0,22244.0
2021,Portuguese Grand Prix,Carlos Sainz,Ferrari,11,1.0,22029.0
2021,Portuguese Grand Prix,Sergio Pérez,Red Bull,4,1.0,21890.0
2021,Portuguese Grand Prix,Sergio Pérez,Red Bull,4,2.0,22100.0
2021,Portuguese Grand Prix,Sergio Pérez,Red Bull,4,3.0,26607.0
2021,Portuguese Grand Prix,Lando Norris,McLaren,5,1.0,21407.0
2021,Portuguese Grand Prix,Lando Norris,McLaren,5,2.0,22551.0
2021,Portuguese Grand Prix,Lando Norris,McLaren,5,3.0,26952.0
2021,Portuguese Grand Prix,Charles Leclerc,Ferrari,6,1.0,21323.0
2021,Portuguese Grand Prix,Charles Leclerc,Ferrari,6,2.0,22587.0
2021,Portuguese Grand Prix,Daniel Ricciardo,McLaren,9,1.0,21965.0
2021,Portuguese Grand Prix,Daniel Ricciardo,McLaren,9,2.0,22355.0
2021,Portuguese Grand Prix,Daniel Ricciardo,McLaren,9,3.0,28639.0
2021,Portuguese Grand Prix,Charles Leclerc,Ferrari,6,3.0,27082.0
2021,Monaco Grand Prix,Carlos Sainz,Ferrari,2,1.0,24150.0
2021,Monaco Grand Prix,Max Verstappen,Red Bull,1,1.0,23746.0
2021,Monaco Grand Prix,Lando Norris,McLaren,3,1.0,23874.0
2021,Monaco Grand Prix,Sergio Pérez,Red Bull,4,1.0,24548.0
2021,Spanish Grand Prix,Max Verstappen,Red Bull,2,1.0,23565.0
2021,Spanish Grand Prix,Max Verstappen,Red Bull,2,2.0,21592.0
2021,Spanish Grand Prix,Charles Leclerc,Ferrari,4,1.0,21613.0
2021,Spanish Grand Prix,Charles Leclerc,Ferrari,4,2.0,22292.0
2021,Spanish Grand Prix,Sergio Pérez,Red Bull,5,1.0,22382.0
2021,Spanish Grand Prix,Sergio Pérez,Red Bull,5,2.0,21345.0
2021,Spanish Grand Prix,Daniel Ricciardo,McLaren,6,1.0,22406.0
2021,Spanish Grand Prix,Daniel Ricciardo,McLaren,6,2.0,21762.0
2021,Spanish Grand Prix,Carlos Sainz,Ferrari,7,1.0,21779.0
2021,Spanish Grand Prix,Carlos Sainz,Ferrari,7,2.0,21856.0
2021,Spanish Grand Prix,Lando Norris,McLaren,8,1.0,21864.0
2021,Spanish Grand Prix,Lando Norris,McLaren,8,2.0,22467.0
2021,Portuguese Grand Prix,Max Verstappen,Red Bull,2,4.0,26319.0
2021,Portuguese Grand Prix,Max Verstappen,Red Bull,2,3.0,26743.0
2021,Portuguese Grand Prix,Max Verstappen,Red Bull,2,2.0,22104.0
2021,Emilia Romagna Grand Prix,Max Verstappen,Red Bull,1,1.0,29809.0
2021,Emilia Romagna Grand Prix,Max Verstappen,Red Bull,1,2.0,1621361.0
2021,Emilia Romagna Grand Prix,Lando Norris,McLaren,3,1.0,30654.0
2021,Emilia Romagna Grand Prix,Lando Norris,McLaren,3,2.0,1584953.0
2021,Bahrain Grand Prix,Max Verstappen,Red Bull,2,1.0,24767.0
2021,Bahrain Grand Prix,Max Verstappen,Red Bull,2,2.0,23848.0
2021,Bahrain Grand Prix,Lando Norris,McLaren,4,1.0,24899.0
2021,Bahrain Grand Prix,Lando Norris,McLaren,4,2.0,25640.0
2021,Bahrain Grand Prix,Sergio Pérez,Red Bull,5,1.0,23993.0
2021,Bahrain Grand Prix,Sergio Pérez,Red Bull,5,2.0,24105.0
2021,Bahrain Grand Prix,Sergio Pérez,Red Bull,5,3.0,24191.0
2021,Bahrain Grand Prix,Charles Leclerc,Ferrari,6,1.0,24925.0
2021,Bahrain Grand Prix,Charles Leclerc,Ferrari,6,2.0,24176.0
2021,Bahrain Grand Prix,Daniel Ricciardo,McLaren,7,1.0,24688.0
2021,Bahrain Grand Prix,Daniel Ricciardo,McLaren,7,2.0,24655.0
2021,Bahrain Grand Prix,Carlos Sainz,Ferrari,8,1.0,24353.0
2021,Bahrain Grand Prix,Carlos Sainz,Ferrari,8,2.0,24341.0
2021,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,4,1.0,31002.0
2021,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,4,2.0,1609484.0
2021,Emilia Romagna Grand Prix,Carlos Sainz,Ferrari,5,2.0,1582211.0
2021,Portuguese Grand Prix,Max Verstappen,Red Bull,2,1.0,22718.0
2021,Emilia Romagna Grand Prix,Daniel Ricciardo,McLaren,6,1.0,34340.0
2021,Emilia Romagna Grand Prix,Daniel Ricciardo,McLaren,6,2.0,1574827.0
2021,Emilia Romagna Grand Prix,Sergio Pérez,Red Bull,11,1.0,44608.0
2021,Emilia Romagna Grand Prix,Sergio Pérez,Red Bull,11,2.0,1581158.0
2021,Emilia Romagna Grand Prix,Carlos Sainz,Ferrari,5,1.0,30856.0
2021,British Grand Prix,Charles Leclerc,Ferrari,2,1.0,2047731.0
2021,British Grand Prix,Charles Leclerc,Ferrari,2,2.0,28433.0
2021,British Grand Prix,Lando Norris,McLaren,4,1.0,2052218.0
2021,British Grand Prix,Lando Norris,McLaren,4,2.0,31706.0
2021,British Grand Prix,Daniel Ricciardo,McLaren,5,2.0,28817.0
2021,British Grand Prix,Carlos Sainz,Ferrari,6,1.0,2059122.0
2021,British Grand Prix,Carlos Sainz,Ferrari,6,2.0,37509.0
2021,Styrian Grand Prix,Daniel Ricciardo,McLaren,13,1.0,21410.0
2021,Austrian Grand Prix,Max Verstappen,Red Bull,1,1.0,21090.0
2021,Austrian Grand Prix,Lando Norris,McLaren,3,1.0,26474.0
2021,Austrian Grand Prix,Carlos Sainz,Ferrari,5,1.0,21431.0
2021,Austrian Grand Prix,Sergio Pérez,Red Bull,6,1.0,21735.0
2021,Austrian Grand Prix,Daniel Ricciardo,McLaren,7,1.0,21151.0
2021,Austrian Grand Prix,Charles Leclerc,Ferrari,8,1.0,21143.0
2021,Austrian Grand Prix,Max Verstappen,Red Bull,1,2.0,21236.0
2021,Hungarian Grand Prix,Carlos Sainz,Ferrari,3,1.0,1452527.0
2021,Hungarian Grand Prix,Carlos Sainz,Ferrari,3,2.0,42786.0
2021,Hungarian Grand Prix,Carlos Sainz,Ferrari,3,3.0,21951.0
2021,Monaco Grand Prix,Daniel Ricciardo,McLaren,12,1.0,24715.0
2021,British Grand Prix,Sergio Pérez,Red Bull,16,1.0,2076405.0
2021,British Grand Prix,Sergio Pérez,Red Bull,16,2.0,27892.0
2021,British Grand Prix,Sergio Pérez,Red Bull,16,3.0,27848.0
2021,British Grand Prix,Sergio Pérez,Red Bull,16,4.0,29082.0
2021,Azerbaijan Grand Prix,Carlos Sainz,Ferrari,8,1.0,20064.0
2021,Azerbaijan Grand Prix,Carlos Sainz,Ferrari,8,2.0,15119.0
2021,Azerbaijan Grand Prix,Carlos Sainz,Ferrari,8,3.0,2012724.0
2021,Azerbaijan Grand Prix,Daniel Ricciardo,McLaren,9,1.0,20082.0
2021,Azerbaijan Grand Prix,Daniel Ricciardo,McLaren,9,2.0,14994.0
2021,Azerbaijan Grand Prix,Daniel Ricciardo,McLaren,9,3.0,2015163.0
2021,Azerbaijan Grand Prix,Sergio Pérez,Red Bull,1,1.0,21874.0
2021,Azerbaijan Grand Prix,Sergio Pérez,Red Bull,1,2.0,15277.0
2021,Azerbaijan Grand Prix,Sergio Pérez,Red Bull,1,3.0,1998466.0
2021,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,4,1.0,19836.0
2021,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,4,2.0,15092.0
2021,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,4,3.0,2002544.0
2021,Azerbaijan Grand Prix,Lando Norris,McLaren,5,1.0,20533.0
2021,Azerbaijan Grand Prix,Lando Norris,McLaren,5,2.0,15866.0
2021,Azerbaijan Grand Prix,Lando Norris,McLaren,5,3.0,2010409.0
2021,French Grand Prix,Carlos Sainz,Ferrari,11,1.0,30534.0
2021,French Grand Prix,Charles Leclerc,Ferrari,16,1.0,30798.0
2021,French Grand Prix,Charles Leclerc,Ferrari,16,2.0,31368.0
2021,Styrian Grand Prix,Sergio Pérez,Red Bull,4,1.0,23477.0
2021,Styrian Grand Prix,Sergio Pérez,Red Bull,4,2.0,20961.0
2021,Styrian Grand Prix,Lando Norris,McLaren,5,1.0,21692.0
2021,Styrian Grand Prix,Carlos Sainz,Ferrari,6,1.0,21226.0
2021,Styrian Grand Prix,Charles Leclerc,Ferrari,7,1.0,28386.0
2021,Styrian Grand Prix,Charles Leclerc,Ferrari,7,2.0,21924.0
2021,Styrian Grand Prix,Max Verstappen,Red Bull,1,1.0,20936.0
2021,French Grand Prix,Daniel Ricciardo,McLaren,6,1.0,29951.0
2021,French Grand Prix,Sergio Pérez,Red Bull,3,1.0,29682.0
2021,French Grand Prix,Lando Norris,McLaren,5,1.0,30531.0
2021,French Grand Prix,Max Verstappen,Red Bull,1,1.0,29803.0
2021,Azerbaijan Grand Prix,Max Verstappen,Red Bull,\N,1.0,19769.0
2021,French Grand Prix,Max Verstappen,Red Bull,1,2.0,30123.0
2022,Dutch Grand Prix,Carlos Sainz,Ferrari,8,1.0,29705.0
2022,Dutch Grand Prix,Carlos Sainz,Ferrari,8,2.0,19493.0
2022,Dutch Grand Prix,Carlos Sainz,Ferrari,8,3.0,21164.0
2022,Dutch Grand Prix,Lando Norris,McLaren,7,3.0,21264.0
2022,Dutch Grand Prix,Lando Norris,McLaren,7,1.0,19303.0
2022,Dutch Grand Prix,Max Verstappen,Red Bull,1,1.0,19634.0
2022,Dutch Grand Prix,Max Verstappen,Red Bull,1,2.0,19610.0
2022,Dutch Grand Prix,Max Verstappen,Red Bull,1,3.0,19655.0
2022,Dutch Grand Prix,Max Verstappen,Red Bull,1,4.0,14113.0
2022,Dutch Grand Prix,Charles Leclerc,Ferrari,3,1.0,19080.0
2022,Dutch Grand Prix,Charles Leclerc,Ferrari,3,2.0,19084.0
2022,Dutch Grand Prix,Lando Norris,McLaren,7,2.0,21117.0
2022,Dutch Grand Prix,Charles Leclerc,Ferrari,3,3.0,19576.0
2022,Dutch Grand Prix,Sergio Pérez,Red Bull,5,1.0,18835.0
2022,Dutch Grand Prix,Sergio Pérez,Red Bull,5,2.0,18738.0
2022,Dutch Grand Prix,Sergio Pérez,Red Bull,5,3.0,19250.0
2022,Dutch Grand Prix,Sergio Pérez,Red Bull,5,4.0,14113.0
2022,Dutch Grand Prix,Charles Leclerc,Ferrari,3,4.0,14008.0
2022,Italian Grand Prix,Charles Leclerc,Ferrari,2,3.0,23719.0
2022,Italian Grand Prix,Carlos Sainz,Ferrari,4,1.0,23728.0
2022,Italian Grand Prix,Carlos Sainz,Ferrari,4,2.0,24525.0
2022,Italian Grand Prix,Sergio Pérez,Red Bull,6,1.0,23698.0
2022,Italian Grand Prix,Sergio Pérez,Red Bull,6,2.0,23299.0
2022,Italian Grand Prix,Lando Norris,McLaren,7,1.0,26714.0
2022,Italian Grand Prix,Lando Norris,McLaren,7,2.0,24784.0
2022,Italian Grand Prix,Charles Leclerc,Ferrari,2,2.0,23904.0
2022,Italian Grand Prix,Charles Leclerc,Ferrari,2,1.0,23531.0
2022,Italian Grand Prix,Max Verstappen,Red Bull,1,2.0,24091.0
2022,Italian Grand Prix,Max Verstappen,Red Bull,1,1.0,23791.0
2022,Dutch Grand Prix,Daniel Ricciardo,McLaren,17,1.0,19546.0
2022,Dutch Grand Prix,Daniel Ricciardo,McLaren,17,2.0,19567.0
2022,Dutch Grand Prix,Daniel Ricciardo,McLaren,17,3.0,19718.0
2022,Dutch Grand Prix,Daniel Ricciardo,McLaren,17,4.0,20295.0
2022,Dutch Grand Prix,Daniel Ricciardo,McLaren,17,5.0,14493.0
2022,Belgian Grand Prix,Charles Leclerc,Ferrari,6,3.0,23334.0
2022,Hungarian Grand Prix,Max Verstappen,Red Bull,1,1.0,21351.0
2022,Hungarian Grand Prix,Max Verstappen,Red Bull,1,2.0,21228.0
2022,Hungarian Grand Prix,Carlos Sainz,Ferrari,4,1.0,22820.0
2022,Hungarian Grand Prix,Carlos Sainz,Ferrari,4,2.0,23456.0
2022,Hungarian Grand Prix,Sergio Pérez,Red Bull,5,1.0,21118.0
2022,Hungarian Grand Prix,Sergio Pérez,Red Bull,5,2.0,21167.0
2022,Hungarian Grand Prix,Charles Leclerc,Ferrari,6,1.0,21775.0
2022,Hungarian Grand Prix,Charles Leclerc,Ferrari,6,3.0,21544.0
2022,Hungarian Grand Prix,Lando Norris,McLaren,7,1.0,23567.0
2022,Hungarian Grand Prix,Lando Norris,McLaren,7,2.0,21855.0
2022,Hungarian Grand Prix,Charles Leclerc,Ferrari,6,2.0,21972.0
2022,Italian Grand Prix,Daniel Ricciardo,McLaren,\N,1.0,25164.0
2022,French Grand Prix,Sergio Pérez,Red Bull,4,1.0,38061.0
2022,French Grand Prix,Carlos Sainz,Ferrari,5,1.0,41458.0
2022,French Grand Prix,Carlos Sainz,Ferrari,5,2.0,42292.0
2022,French Grand Prix,Lando Norris,McLaren,7,1.0,37539.0
2022,French Grand Prix,Daniel Ricciardo,McLaren,9,1.0,36264.0
2022,Belgian Grand Prix,Charles Leclerc,Ferrari,6,2.0,23189.0
2022,Belgian Grand Prix,Lando Norris,McLaren,12,1.0,23036.0
2022,Belgian Grand Prix,Daniel Ricciardo,McLaren,15,1.0,23085.0
2022,Belgian Grand Prix,Daniel Ricciardo,McLaren,15,2.0,23146.0
2022,Belgian Grand Prix,Lando Norris,McLaren,12,2.0,23560.0
2022,Belgian Grand Prix,Charles Leclerc,Ferrari,6,1.0,24198.0
